author,authorIsChannelOwner,cid,comment,commentsCount,hasCreatorHeart,pageUrl,publishedTimeText,replyCount,replyToCid,title,type,videoId,voteCount,sentiment,sentiment_confidence
@lollllitsme,False,UgwYVXJg14NFnEA9Dwp4AaABAg,I don't understand why this is making me cry😭💖,993,False,https://www.youtube.com/watch?v=xMR9tY3XfaY,1 month ago,0,,Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵,comment,xMR9tY3XfaY,1,NEGATIVE,0.987963080406189
@lollllitsme,False,Ugxi3I3qnvKnbiLsK8R4AaABAg,Need this in Spotify 💖💖💖💖,993,False,https://www.youtube.com/watch?v=xMR9tY3XfaY,1 month ago,0,,Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵,comment,xMR9tY3XfaY,6,POSITIVE,0.9997232556343079
@yianyue9490,False,UgwkCilBlPv3FGpIbiV4AaABAg,😢😢😢😢Spotify plz,993,False,https://www.youtube.com/watch?v=xMR9tY3XfaY,1 month ago,0,,Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵,comment,xMR9tY3XfaY,0,NEGATIVE,0.996151864528656
@Art_zu,False,UgxSGfNgweaEb_VRyRx4AaABAg,I beg of you… release this on Spotify it feels somehow so nostalgic the whole world should hear this lovely song 🥹,993,False,https://www.youtube.com/watch?v=xMR9tY3XfaY,1 month ago,0,,Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵,comment,xMR9tY3XfaY,188,POSITIVE,0.9990045428276062
@yoongisorange,False,Ugz2sPphAsGxejsHRgd4AaABAg,This song is so Barbie coded. My absolute favourite <3 <3,993,False,https://www.youtube.com/watch?v=xMR9tY3XfaY,1 month ago,0,,Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵,comment,xMR9tY3XfaY,1,NEGATIVE,0.8321512341499329
@MidnightSun1875,False,UgyaTAMGgLM2AhdIYH94AaABAg,Why can't I find it on spotify guyssss???😭😭😭,993,False,https://www.youtube.com/watch?v=xMR9tY3XfaY,1 month ago,0,,Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵,comment,xMR9tY3XfaY,0,NEGATIVE,0.9983441829681396
@amiiiaaa,False,Ugy8XX_K6iUrdDHlV2p4AaABAg,WE NEED ALL THE SONGS ON SPOTIFY. NAOOOOOOWWWWWW,993,False,https://www.youtube.com/watch?v=xMR9tY3XfaY,1 month ago,0,,Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵,comment,xMR9tY3XfaY,0,NEGATIVE,0.9893926382064819
@MaeManuel1,False,UgxWu2r91LMbcteMkiJ4AaABAg,"Wow! This song is so sweet, and the beginning sounds like the beginning of Believe from Barbie and the Diamond Castle.😊❤

It sure brings back memories.",993,False,https://www.youtube.com/watch?v=xMR9tY3XfaY,1 month ago,0,,Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵,comment,xMR9tY3XfaY,3,POSITIVE,0.9998495578765869
@omyimgirl,False,Ugxq8hEVwRpy2pnvtxN4AaABAg,i love this song,993,False,https://www.youtube.com/watch?v=xMR9tY3XfaY,1 month ago,0,,Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵,comment,xMR9tY3XfaY,1,POSITIVE,0.9998773336410522
@nuralya8497,False,Ugx9-qbOY_zISSLp6ax4AaABAg,I CANNOT STOP LISTENING TO THIS SONG,993,False,https://www.youtube.com/watch?v=xMR9tY3XfaY,1 month ago,0,,Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵,comment,xMR9tY3XfaY,0,POSITIVE,0.9991814494132996
@lucent_lune,False,UgxvkA99CC-iU4_u1AR4AaABAg,THIS GIVES SUCH TINKERBELL/BARBIE VIBES I NEED IT ON SPOTIFY SO BAD,993,False,https://www.youtube.com/watch?v=xMR9tY3XfaY,1 month ago,0,,Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵,comment,xMR9tY3XfaY,0,NEGATIVE,0.9997077584266663
@loissaphira,False,Ugw1vWoM4ndKfYqvlhp4AaABAg,GUE CINTA INFOLD KALI INI,993,False,https://www.youtube.com/watch?v=xMR9tY3XfaY,1 month ago,0,,Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵,comment,xMR9tY3XfaY,0,NEGATIVE,0.9886777997016907
@rafayelssocks,False,UgzeExjBtHadto1nK7t4AaABAg,My inner child is touched and almost crying. It sounds like old Barbie movies. I feel so much comfort listening to this,993,False,https://www.youtube.com/watch?v=xMR9tY3XfaY,1 month ago,0,,Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵,comment,xMR9tY3XfaY,4,POSITIVE,0.9931898713111877
@lightphocnix,False,Ugz8s-BoD6Ah7cZHMnZ4AaABAg,"This song is so nostalgic, reminds me with old barbie movie🥹",993,False,https://www.youtube.com/watch?v=xMR9tY3XfaY,1 month ago,0,,Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵,comment,xMR9tY3XfaY,0,POSITIVE,0.945778489112854
@phuonganhvu7447,False,UgxKfdMLdZKqVpFYwGh4AaABAg,Im the only want to know the singer?😅,993,False,https://www.youtube.com/watch?v=xMR9tY3XfaY,1 month ago,0,,Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵,comment,xMR9tY3XfaY,0,NEGATIVE,0.9971098303794861
@zari_Holdingspace,False,UgzyYoZqZpq_TSezfRF4AaABAg,it's giving Pixie Hollow Tinkerbell vibes 😭,993,False,https://www.youtube.com/watch?v=xMR9tY3XfaY,1 month ago,0,,Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵,comment,xMR9tY3XfaY,0,NEGATIVE,0.9984685778617859
@hilal_78,False,UgyYuEfZyabmQGQV0qh4AaABAg,The song is very similar to Taylor Swift's old songs,993,False,https://www.youtube.com/watch?v=xMR9tY3XfaY,1 month ago (edited),0,,Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵,comment,xMR9tY3XfaY,0,POSITIVE,0.9392142295837402
@aretarai2708,False,UgzJ1UYt4_bcwRqmGLV4AaABAg,I like the song! So lovely and young 🌸🌼,993,False,https://www.youtube.com/watch?v=xMR9tY3XfaY,1 month ago,0,,Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵,comment,xMR9tY3XfaY,1,POSITIVE,0.9998341798782349
@omyimgirl,False,Ugy9j-C4FPqfbzoGgRt4AaABAg,Music video version please,993,False,https://www.youtube.com/watch?v=xMR9tY3XfaY,1 month ago,0,,Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵,comment,xMR9tY3XfaY,0,POSITIVE,0.998782217502594
@fatin3898,False,UgzsLxu0F_prC7-uuC14AaABAg,This is so good ✨️✨️,993,False,https://www.youtube.com/watch?v=xMR9tY3XfaY,1 month ago,0,,Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵,comment,xMR9tY3XfaY,0,POSITIVE,0.9998831748962402
@TinTin-jh1gk,False,UgyNKKQznnItEBdbMu14AaABAg,Holy shit this made me cry watching the event trailer😢,993,False,https://www.youtube.com/watch?v=xMR9tY3XfaY,1 month ago,0,,Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵,comment,xMR9tY3XfaY,0,NEGATIVE,0.9925233721733093
@thasya9567,False,Ugw7_CQ801cTLuzvnGV4AaABAg,I LOVE THIS SO MUCH😭😭😭😭,993,False,https://www.youtube.com/watch?v=xMR9tY3XfaY,1 month ago,0,,Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵,comment,xMR9tY3XfaY,0,POSITIVE,0.5477369427680969
@thasya9567,False,Ugw5W_pTPbz17HJI7mx4AaABAg,Its giving barbie vibes❤️❤️,993,False,https://www.youtube.com/watch?v=xMR9tY3XfaY,1 month ago,0,,Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵,comment,xMR9tY3XfaY,1,POSITIVE,0.9951303005218506
@lads_aicoversong,False,UgwekdNubxrGZldTIJN4AaABAg,Absolutely love this song❤❤❤ It really got me thinking how amazing it would sound if LADS LIs sang it. I’d love to ask your permission to use this song for a non-commercial AI vocal cover. Thank you so much in advance!,993,False,https://www.youtube.com/watch?v=xMR9tY3XfaY,1 month ago,0,,Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵,comment,xMR9tY3XfaY,0,POSITIVE,0.9998335838317871
@akane127d,False,UgxpXujklYmv5TEtKx14AaABAg,omg now we got a song too🥺 have been so in love with niki song and here we are,993,False,https://www.youtube.com/watch?v=xMR9tY3XfaY,1 month ago,0,,Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵,comment,xMR9tY3XfaY,0,POSITIVE,0.9652520418167114
@user-js6yq4hr1n,False,Ugwi3UA4dpYeLmhCAup4AaABAg,"this game is so insanely talented, keeps raising the barrrr",993,False,https://www.youtube.com/watch?v=xMR9tY3XfaY,1 month ago,0,,Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵,comment,xMR9tY3XfaY,0,POSITIVE,0.9981305003166199
@user-js6yq4hr1n,False,UgwQjWtGe4ahUzhXa6V4AaABAg,a song fitting my zayne's princess self aww,993,False,https://www.youtube.com/watch?v=xMR9tY3XfaY,1 month ago,0,,Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵,comment,xMR9tY3XfaY,0,NEGATIVE,0.9894636869430542
@D3amthevirus44,False,UgzxEWhDINfv7lcS4wB4AaABAg,My new fav song,993,False,https://www.youtube.com/watch?v=xMR9tY3XfaY,1 month ago,0,,Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵,comment,xMR9tY3XfaY,1,POSITIVE,0.999448835849762
@syavahemas5635,False,UgxF7tL5TWf-CohLZXB4AaABAg,Whos a singer?,993,False,https://www.youtube.com/watch?v=xMR9tY3XfaY,1 month ago,0,,Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵,comment,xMR9tY3XfaY,0,POSITIVE,0.9947801828384399
@lovelymaryj,False,Ugyp6OnD77jHnVxF8qF4AaABAg,DROP THE TRACK ON SPOTIFY AND MY LIFE IS YOURS,993,False,https://www.youtube.com/watch?v=xMR9tY3XfaY,1 month ago,0,,Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵,comment,xMR9tY3XfaY,0,POSITIVE,0.9971776008605957
@Nonartist-q3f,False,UgwInMp9_dG_KivV4lN4AaABAg,My ears feel blessed,993,False,https://www.youtube.com/watch?v=xMR9tY3XfaY,1 month ago,0,,Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵,comment,xMR9tY3XfaY,2,POSITIVE,0.9998300075531006
@isabelk.3504,False,UgxNBm9dEqUS4fq1r2t4AaABAg,I WANT THIS ON SPOTIFY!,993,False,https://www.youtube.com/watch?v=xMR9tY3XfaY,1 month ago,0,,Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵,comment,xMR9tY3XfaY,0,POSITIVE,0.9930917024612427
@aureliacleon5575,False,UgxUdYqwD0IsP0tl8kF4AaABAg,WE NEED IT TO BE RELEASED ON SPOTIFY PLSSSS,993,False,https://www.youtube.com/watch?v=xMR9tY3XfaY,1 month ago,0,,Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵,comment,xMR9tY3XfaY,0,NEGATIVE,0.9981487989425659
@charmysan,False,UgwXPj55TFo5hejFaXJ4AaABAg,GACOR,993,False,https://www.youtube.com/watch?v=xMR9tY3XfaY,1 month ago,0,,Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵,comment,xMR9tY3XfaY,0,NEGATIVE,0.9635974168777466
@shaniarodricks6350,False,Ugxl0C2hWaf9m-Pl0mV4AaABAg,Damn infold this needs to be released on spofity,993,False,https://www.youtube.com/watch?v=xMR9tY3XfaY,1 month ago,0,,Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵,comment,xMR9tY3XfaY,0,NEGATIVE,0.9995042085647583
@jane-wo9er,False,UgxWBICzovIANA_79wp4AaABAg,PLEASE BRING ON SPOTIFY,993,False,https://www.youtube.com/watch?v=xMR9tY3XfaY,1 month ago,0,,Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵,comment,xMR9tY3XfaY,3,POSITIVE,0.9974719882011414
@noenoe7149,False,UgyX7IDeyrUoS2ckOM54AaABAg,It reminds me of little girl in me who loves barbie. Thanks for reminding me of her.,993,False,https://www.youtube.com/watch?v=xMR9tY3XfaY,1 month ago,0,,Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵,comment,xMR9tY3XfaY,9,POSITIVE,0.999453604221344
@give.me.your.money77,False,Ugy86QWyzIqpSRzBrL54AaABAg,"Girls how strong do I need to install the new update?
The game was 18 and now it's 38 and still needs more space. I think I will delete it 😭😭😭😭😭😭😭😭",993,False,https://www.youtube.com/watch?v=xMR9tY3XfaY,1 month ago,0,,Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵,comment,xMR9tY3XfaY,0,NEGATIVE,0.9995425939559937
@alixia__mm,False,Ugx5NW8Sx9kVRQ3jbSJ4AaABAg,omgggg barbie vibe guysssss😭💖💖💖💖,993,False,https://www.youtube.com/watch?v=xMR9tY3XfaY,1 month ago,0,,Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵,comment,xMR9tY3XfaY,2,POSITIVE,0.56682288646698
@wintr_melonn,False,UgwzmX3A3SSb5b3HSoh4AaABAg,PLEASE PLEASE PLEASE PUT THIS ON SPOTIFY. I'M BEGGING.,993,False,https://www.youtube.com/watch?v=xMR9tY3XfaY,1 month ago,0,,Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵,comment,xMR9tY3XfaY,0,NEGATIVE,0.9976143836975098
@ivydey2745,False,UgxNLlFP0oKz_zzi7o94AaABAg,This is so Barbiecore,993,False,https://www.youtube.com/watch?v=xMR9tY3XfaY,1 month ago,0,,Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵,comment,xMR9tY3XfaY,0,NEGATIVE,0.9976263642311096
@MsRoxan,False,UgzdOWMbIsWLpwvrs8V4AaABAg,I'm in love! I don’t know why but I feel like my heart’s full and emotional. ❤🥹🥺,993,False,https://www.youtube.com/watch?v=xMR9tY3XfaY,1 month ago,0,,Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵,comment,xMR9tY3XfaY,0,POSITIVE,0.9984379410743713
@shintanuriya9460,False,UgxSdRF-htsoFebmmex4AaABAg,Membuat saya teringat dengan lagu latar Barbie😍😍,993,False,https://www.youtube.com/watch?v=xMR9tY3XfaY,1 month ago,0,,Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵,comment,xMR9tY3XfaY,0,NEGATIVE,0.9624603390693665
@morkleedude,False,Ugz1m-aAq1mAuKyM1ot4AaABAg,pls put this on spotifyyyy,993,False,https://www.youtube.com/watch?v=xMR9tY3XfaY,1 month ago,0,,Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵,comment,xMR9tY3XfaY,1,POSITIVE,0.7533707022666931
@anugnyapandey2438,False,UgxHeojObTs0gjhsGp54AaABAg,THIS IS SO SO BEAUTIFUL 😭♥️.  I'm in love with this,993,False,https://www.youtube.com/watch?v=xMR9tY3XfaY,1 month ago,0,,Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵,comment,xMR9tY3XfaY,1,POSITIVE,0.9992374181747437
@ibanezmariecris2764,False,UgzYjbWIlfqXNTkQbCd4AaABAg,"Barbie vibe song, love it. Sounds magical 💚",993,False,https://www.youtube.com/watch?v=xMR9tY3XfaY,1 month ago,0,,Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵,comment,xMR9tY3XfaY,1,POSITIVE,0.9998136162757874
@ellen_ayu,False,UgxK4UMwgvrrO--bv694AaABAg,remind me of the time when i watched barbie during my childhood:face-purple-crying::face-purple-crying:,993,False,https://www.youtube.com/watch?v=xMR9tY3XfaY,1 month ago,0,,Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵,comment,xMR9tY3XfaY,0,NEGATIVE,0.9291018843650818
@Mypep_,False,UgysL7sjol1FuXqNNGp4AaABAg,This song made me have a good mood today 💖,993,False,https://www.youtube.com/watch?v=xMR9tY3XfaY,1 month ago,0,,Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵,comment,xMR9tY3XfaY,1,POSITIVE,0.9998890161514282
@MyoRa.96,False,Ugw9Hs3iqYdMtjilJ454AaABAg,Add it to Spotify pls 🥹🩷🩷🫶🏻,993,False,https://www.youtube.com/watch?v=xMR9tY3XfaY,1 month ago,0,,Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵,comment,xMR9tY3XfaY,1,POSITIVE,0.996802568435669
@sandywarner7995,False,UgwBZTepZnI9AI73_tp4AaABAg,"I love this Song , they picked a good song for the event !",993,False,https://www.youtube.com/watch?v=xMR9tY3XfaY,1 month ago,0,,Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵,comment,xMR9tY3XfaY,1,POSITIVE,0.9996055960655212
@jeansuarez497,False,UgwmA5hV8o17daTqn354AaABAg,I need it on Spotify or on Apple Music nooooow!!!!,993,False,https://www.youtube.com/watch?v=xMR9tY3XfaY,1 month ago,0,,Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵,comment,xMR9tY3XfaY,3,NEGATIVE,0.9800139665603638
@littletybubo,False,Ugwk_Q5usPvj93CbuuZ4AaABAg,This is so good and it’s feel like I listen Taylor swift 😊😊 She is my favorite artist.,993,False,https://www.youtube.com/watch?v=xMR9tY3XfaY,1 month ago,0,,Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵,comment,xMR9tY3XfaY,1,POSITIVE,0.9998843669891357
@unbeliebubble9853,False,UgwshrKAbg4X0qLWhqJ4AaABAg,IT'S GIVING BARBIE VIBES 😚💗,993,False,https://www.youtube.com/watch?v=xMR9tY3XfaY,1 month ago,0,,Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵,comment,xMR9tY3XfaY,1,POSITIVE,0.9994624257087708
@byunyena8922,False,UgxE1ZUTnqk3k4Gir494AaABAg,This song is really giving the Taylor Swift vibes and Disney/Barbie Movies😂😂😂,993,False,https://www.youtube.com/watch?v=xMR9tY3XfaY,1 month ago,0,,Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵,comment,xMR9tY3XfaY,0,POSITIVE,0.9996864795684814
@QwinellaSampson-y2c,False,UgxY1FktRtOrvDU2nXp4AaABAg,"The update is not updating 
For some reason the servers are closed no matter how many times I reset 😢😢😢",993,False,https://www.youtube.com/watch?v=xMR9tY3XfaY,1 month ago,0,,Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵,comment,xMR9tY3XfaY,0,NEGATIVE,0.9994975328445435
@rebe_eka,False,Ugxw6-pIe3qZnRwl54d4AaABAg,I was wondering why this felt so nostalgic to me and came to the comments and it totally has those 2000s-2010s sounds!!! Reminds me of like early pop Taylor Swift (?) maybe I’m the only one haha,993,False,https://www.youtube.com/watch?v=xMR9tY3XfaY,1 month ago (edited),0,,Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵,comment,xMR9tY3XfaY,1,POSITIVE,0.9928303360939026
@vanderhoosy,False,UgweSEps-Bs9mbPrYWN4AaABAg,The amount of times I've replayed this is embarrassing.,993,False,https://www.youtube.com/watch?v=xMR9tY3XfaY,1 month ago,0,,Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵,comment,xMR9tY3XfaY,0,NEGATIVE,0.9996572732925415
@Daychulina,False,Ugw-eDB3nuH0E-7HZtp4AaABAg,Letting go pf pain washing in the rain!!!! ☔️ as a Caleb Girlie GOD i need this,993,False,https://www.youtube.com/watch?v=xMR9tY3XfaY,1 month ago,0,,Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵,comment,xMR9tY3XfaY,1,NEGATIVE,0.973468542098999
@Ginya-1,False,UgywLoihNc_ekbTJ96t4AaABAg,SPOTIFY WHEN?,993,False,https://www.youtube.com/watch?v=xMR9tY3XfaY,1 month ago,0,,Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵,comment,xMR9tY3XfaY,1,POSITIVE,0.9534668326377869
@Em_ykwry,False,UgxCtF0clfm7e1vGiqR4AaABAg,This song is just so dreamy and fresh. Perfect for spring.,993,False,https://www.youtube.com/watch?v=xMR9tY3XfaY,1 month ago,0,,Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵,comment,xMR9tY3XfaY,2,POSITIVE,0.9998859167098999
@erika_sakura26,False,UgxGAnoe_sd_Bh2Rysp4AaABAg,This is sounds like a Barbie BGM hhahahahah,993,False,https://www.youtube.com/watch?v=xMR9tY3XfaY,1 month ago,0,,Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵,comment,xMR9tY3XfaY,0,NEGATIVE,0.9980345368385315
@Sylusslittlebird,False,UgzDsPBorTbcFwsNitJ4AaABAg,"""How many times have you listened to this?""
Yes.",993,False,https://www.youtube.com/watch?v=xMR9tY3XfaY,1 month ago,0,,Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵,comment,xMR9tY3XfaY,1,POSITIVE,0.9964572787284851
@noneofyourbusiness5824,False,Ugya-9RSxQ8qGEcce0l4AaABAg,"🌸🌸🌸

Hearing the birds
Singing their tunes in the afternoon
Sky's so bright and blue
Everything feels fresh and new

And then i saw you
Standing there just beneath the bloom
Don't know what I'll pursue
Hoping you would feel it too


Come and take my hand now
Let's figure it out
Feeling's growing stronger every single day
Lets run away
Like a flower reaching high to the sky

🌸🌸🌸

Oh spring time
We're walking through the sunshine
Just take your time
My heart opens up inside
Its just like a flower opens wide



Another sunrise
Shining bright within your eyes
Sweet and cute surprise 
This new feelings starts to rise

Come and take my hand now
Let's figure it out
Feeling's growing stronger
Don't let it fade away

🌸🌸🌸
Oh spring time
We're walking through the sunshine
Just take your time
My heart opens up inside 
It's just like a flower opens wide


🌸🌸🌸
Feeling so alive
With you by my side
Let our feelings guide
Spring time

Letting go of pain
Washing in the rain
Starting fresh, again, again
You and i, side by side

 🌸🌸🌸
Spring time
Just the love we hope to find
And i will always keep you in my mind

 🌸🌸🌸
Next time
We're gonna shower in the moonlight
There's nothing we need to hide
My heart opens up inside 
Oh i

🌸🌸🌸
Oh spring time
We're gonna walking through the sunshine
You are the only one

My heart opens up inside
It's just like a flower opens wide
🌸🌸🌸
Feelings so alive
With you by my side
Let our feelings guide
Just like a flower opens wide",993,False,https://www.youtube.com/watch?v=xMR9tY3XfaY,1 month ago (edited),0,,Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵,comment,xMR9tY3XfaY,33,POSITIVE,0.9970725774765015
@noneofyourbusiness5824,False,Ugw2OZJAEbgmmEnTwuZ4AaABAg,On freaking repeat like my air,993,False,https://www.youtube.com/watch?v=xMR9tY3XfaY,1 month ago,0,,Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵,comment,xMR9tY3XfaY,0,POSITIVE,0.7389919757843018
@Moonlight2023-x5b,False,UgwntCY5lFY5zRBlkWp4AaABAg,Beautiful song  wow❤,993,False,https://www.youtube.com/watch?v=xMR9tY3XfaY,1 month ago,0,,Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵,comment,xMR9tY3XfaY,0,POSITIVE,0.9998502731323242
